Position,ReadCount,Source,ts,leader5
147,0.0,5leaderP,AT1G20823.1,187
148,0.0,5leaderP,AT1G20823.1,187
149,0.0,5leaderP,AT1G20823.1,187
150,0.0,5leaderP,AT1G20823.1,187
151,0.0,5leaderP,AT1G20823.1,187
152,0.0,5leaderP,AT1G20823.1,187
153,0.0,5leaderP,AT1G20823.1,187
154,0.0,5leaderP,AT1G20823.1,187
155,0.0,5leaderP,AT1G20823.1,187
156,0.0,5leaderP,AT1G20823.1,187
157,0.0,5leaderP,AT1G20823.1,187
158,0.0,5leaderP,AT1G20823.1,187
159,0.0,5leaderP,AT1G20823.1,187
160,0.0,5leaderP,AT1G20823.1,187
161,0.0,5leaderP,AT1G20823.1,187
162,0.0,5leaderP,AT1G20823.1,187
163,0.0,5leaderP,AT1G20823.1,187
164,0.0,5leaderP,AT1G20823.1,187
165,0.0,5leaderP,AT1G20823.1,187
166,0.0,5leaderP,AT1G20823.1,187
167,0.0,5leaderP,AT1G20823.1,187
168,0.0,5leaderP,AT1G20823.1,187
169,0.0,5leaderP,AT1G20823.1,187
170,0.0,5leaderP,AT1G20823.1,187
171,0.0,5leaderP,AT1G20823.1,187
172,0.0,5leaderP,AT1G20823.1,187
173,0.0,5leaderP,AT1G20823.1,187
174,0.0,5leaderP,AT1G20823.1,187
175,0.0,5leaderP,AT1G20823.1,187
176,0.0,5leaderP,AT1G20823.1,187
177,0.0,5leaderP,AT1G20823.1,187
178,0.0,5leaderP,AT1G20823.1,187
179,0.0,5leaderP,AT1G20823.1,187
180,0.0,5leaderP,AT1G20823.1,187
181,0.0,5leaderP,AT1G20823.1,187
182,0.0,5leaderP,AT1G20823.1,187
183,0.0,5leaderP,AT1G20823.1,187
184,0.0,5leaderP,AT1G20823.1,187
185,0.0,5leaderP,AT1G20823.1,187
186,0.0,5leaderP,AT1G20823.1,187
187,0.0,5leaderP,AT1G20823.1,187
