Position,ReadCount,Source,ts,leader5
84,0.0,5leaderP,Os11g09020.1,308
85,0.0,5leaderP,Os11g09020.1,308
86,0.0,5leaderP,Os11g09020.1,308
87,0.0,5leaderP,Os11g09020.1,308
88,0.0,5leaderP,Os11g09020.1,308
89,0.0,5leaderP,Os11g09020.1,308
90,0.0,5leaderP,Os11g09020.1,308
91,0.0,5leaderP,Os11g09020.1,308
92,0.0,5leaderP,Os11g09020.1,308
93,0.0,5leaderP,Os11g09020.1,308
94,0.0,5leaderP,Os11g09020.1,308
95,0.0,5leaderP,Os11g09020.1,308
96,0.0,5leaderP,Os11g09020.1,308
97,0.0,5leaderP,Os11g09020.1,308
98,0.0,5leaderP,Os11g09020.1,308
99,0.0,5leaderP,Os11g09020.1,308
100,0.0,5leaderP,Os11g09020.1,308
101,0.0,5leaderP,Os11g09020.1,308
102,0.0,5leaderP,Os11g09020.1,308
103,0.0,5leaderP,Os11g09020.1,308
104,0.0,5leaderP,Os11g09020.1,308
105,0.0,5leaderP,Os11g09020.1,308
106,0.0,5leaderP,Os11g09020.1,308
107,0.0,5leaderP,Os11g09020.1,308
108,0.0,5leaderP,Os11g09020.1,308
109,0.0,5leaderP,Os11g09020.1,308
110,0.0,5leaderP,Os11g09020.1,308
111,0.0,5leaderP,Os11g09020.1,308
112,0.0,5leaderP,Os11g09020.1,308
113,0.0,5leaderP,Os11g09020.1,308
114,0.0,5leaderP,Os11g09020.1,308
115,0.0,5leaderP,Os11g09020.1,308
116,0.0,5leaderP,Os11g09020.1,308
117,0.0,5leaderP,Os11g09020.1,308
118,0.0,5leaderP,Os11g09020.1,308
119,0.0,5leaderP,Os11g09020.1,308
120,0.0,5leaderP,Os11g09020.1,308
121,0.0,5leaderP,Os11g09020.1,308
122,0.0,5leaderP,Os11g09020.1,308
123,0.0,5leaderP,Os11g09020.1,308
124,0.0,5leaderP,Os11g09020.1,308
125,0.0,5leaderP,Os11g09020.1,308
126,0.0,5leaderP,Os11g09020.1,308
127,0.0,5leaderP,Os11g09020.1,308
128,0.0,5leaderP,Os11g09020.1,308
129,0.0,5leaderP,Os11g09020.1,308
130,0.0,5leaderP,Os11g09020.1,308
131,0.0,5leaderP,Os11g09020.1,308
132,0.0,5leaderP,Os11g09020.1,308
133,0.0,5leaderP,Os11g09020.1,308
134,0.0,5leaderP,Os11g09020.1,308
135,0.0,5leaderP,Os11g09020.1,308
136,0.0,5leaderP,Os11g09020.1,308
137,0.0,5leaderP,Os11g09020.1,308
138,0.0,5leaderP,Os11g09020.1,308
139,0.0,5leaderP,Os11g09020.1,308
140,0.0,5leaderP,Os11g09020.1,308
141,0.0,5leaderP,Os11g09020.1,308
142,0.0,5leaderP,Os11g09020.1,308
143,0.0,5leaderP,Os11g09020.1,308
144,0.0,5leaderP,Os11g09020.1,308
145,0.0,5leaderP,Os11g09020.1,308
146,0.0,5leaderP,Os11g09020.1,308
147,0.0,5leaderP,Os11g09020.1,308
148,0.0,5leaderP,Os11g09020.1,308
149,0.0,5leaderP,Os11g09020.1,308
150,0.0,5leaderP,Os11g09020.1,308
151,0.0,5leaderP,Os11g09020.1,308
152,0.0,5leaderP,Os11g09020.1,308
153,0.0,5leaderP,Os11g09020.1,308
154,0.0,5leaderP,Os11g09020.1,308
155,0.0,5leaderP,Os11g09020.1,308
156,0.0,5leaderP,Os11g09020.1,308
157,0.0,5leaderP,Os11g09020.1,308
158,0.0,5leaderP,Os11g09020.1,308
159,0.0,5leaderP,Os11g09020.1,308
160,0.0,5leaderP,Os11g09020.1,308
161,0.0,5leaderP,Os11g09020.1,308
162,0.0,5leaderP,Os11g09020.1,308
163,0.0,5leaderP,Os11g09020.1,308
164,0.0,5leaderP,Os11g09020.1,308
165,0.0,5leaderP,Os11g09020.1,308
166,0.1,5leaderP,Os11g09020.1,308
167,0.0,5leaderP,Os11g09020.1,308
168,0.0,5leaderP,Os11g09020.1,308
169,0.0,5leaderP,Os11g09020.1,308
170,0.0,5leaderP,Os11g09020.1,308
171,0.0,5leaderP,Os11g09020.1,308
172,0.0,5leaderP,Os11g09020.1,308
173,0.0,5leaderP,Os11g09020.1,308
174,0.0,5leaderP,Os11g09020.1,308
175,0.0,5leaderP,Os11g09020.1,308
176,0.0,5leaderP,Os11g09020.1,308
177,0.0,5leaderP,Os11g09020.1,308
178,0.0,5leaderP,Os11g09020.1,308
179,0.0,5leaderP,Os11g09020.1,308
180,0.0,5leaderP,Os11g09020.1,308
181,0.0,5leaderP,Os11g09020.1,308
182,0.0,5leaderP,Os11g09020.1,308
183,0.0,5leaderP,Os11g09020.1,308
184,0.0,5leaderP,Os11g09020.1,308
185,0.0,5leaderP,Os11g09020.1,308
186,0.0,5leaderP,Os11g09020.1,308
187,0.0,5leaderP,Os11g09020.1,308
188,0.0,5leaderP,Os11g09020.1,308
189,0.0,5leaderP,Os11g09020.1,308
190,0.0,5leaderP,Os11g09020.1,308
191,0.5,5leaderP,Os11g09020.1,308
192,0.0,5leaderP,Os11g09020.1,308
193,0.0,5leaderP,Os11g09020.1,308
194,0.0,5leaderP,Os11g09020.1,308
195,0.0,5leaderP,Os11g09020.1,308
196,0.0,5leaderP,Os11g09020.1,308
197,0.0,5leaderP,Os11g09020.1,308
198,0.0,5leaderP,Os11g09020.1,308
199,0.0,5leaderP,Os11g09020.1,308
200,0.0,5leaderP,Os11g09020.1,308
201,0.0,5leaderP,Os11g09020.1,308
202,0.0,5leaderP,Os11g09020.1,308
203,0.0,5leaderP,Os11g09020.1,308
204,0.0,5leaderP,Os11g09020.1,308
205,0.0,5leaderP,Os11g09020.1,308
206,0.0,5leaderP,Os11g09020.1,308
207,0.0,5leaderP,Os11g09020.1,308
208,0.0,5leaderP,Os11g09020.1,308
209,0.0,5leaderP,Os11g09020.1,308
210,0.0,5leaderP,Os11g09020.1,308
211,0.0,5leaderP,Os11g09020.1,308
212,0.0,5leaderP,Os11g09020.1,308
213,0.0,5leaderP,Os11g09020.1,308
214,0.0,5leaderP,Os11g09020.1,308
215,0.0,5leaderP,Os11g09020.1,308
216,0.1,5leaderP,Os11g09020.1,308
217,0.0,5leaderP,Os11g09020.1,308
218,0.0,5leaderP,Os11g09020.1,308
219,0.0,5leaderP,Os11g09020.1,308
220,0.0,5leaderP,Os11g09020.1,308
221,0.0,5leaderP,Os11g09020.1,308
222,0.0,5leaderP,Os11g09020.1,308
223,0.0,5leaderP,Os11g09020.1,308
224,0.0,5leaderP,Os11g09020.1,308
225,0.0,5leaderP,Os11g09020.1,308
226,0.0,5leaderP,Os11g09020.1,308
227,0.0,5leaderP,Os11g09020.1,308
228,0.0,5leaderP,Os11g09020.1,308
229,0.0,5leaderP,Os11g09020.1,308
230,0.0,5leaderP,Os11g09020.1,308
231,0.0,5leaderP,Os11g09020.1,308
232,0.0,5leaderP,Os11g09020.1,308
233,0.0,5leaderP,Os11g09020.1,308
234,0.0,5leaderP,Os11g09020.1,308
235,0.0,5leaderP,Os11g09020.1,308
236,0.0,5leaderP,Os11g09020.1,308
237,0.0,5leaderP,Os11g09020.1,308
238,0.0,5leaderP,Os11g09020.1,308
239,0.0,5leaderP,Os11g09020.1,308
240,0.0,5leaderP,Os11g09020.1,308
241,0.0,5leaderP,Os11g09020.1,308
242,0.0,5leaderP,Os11g09020.1,308
243,0.0,5leaderP,Os11g09020.1,308
244,0.0,5leaderP,Os11g09020.1,308
245,0.0,5leaderP,Os11g09020.1,308
246,0.0,5leaderP,Os11g09020.1,308
247,0.0,5leaderP,Os11g09020.1,308
248,0.0,5leaderP,Os11g09020.1,308
249,0.0,5leaderP,Os11g09020.1,308
250,0.0,5leaderP,Os11g09020.1,308
251,0.0,5leaderP,Os11g09020.1,308
252,0.0,5leaderP,Os11g09020.1,308
253,0.0,5leaderP,Os11g09020.1,308
254,0.0,5leaderP,Os11g09020.1,308
255,0.0,5leaderP,Os11g09020.1,308
256,0.0,5leaderP,Os11g09020.1,308
257,0.0,5leaderP,Os11g09020.1,308
258,0.0,5leaderP,Os11g09020.1,308
259,0.0,5leaderP,Os11g09020.1,308
260,0.0,5leaderP,Os11g09020.1,308
261,0.0,5leaderP,Os11g09020.1,308
262,0.0,5leaderP,Os11g09020.1,308
263,0.0,5leaderP,Os11g09020.1,308
264,0.0,5leaderP,Os11g09020.1,308
265,0.0,5leaderP,Os11g09020.1,308
266,0.0,5leaderP,Os11g09020.1,308
267,0.0,5leaderP,Os11g09020.1,308
268,0.0,5leaderP,Os11g09020.1,308
269,0.0,5leaderP,Os11g09020.1,308
270,0.0,5leaderP,Os11g09020.1,308
271,0.0,5leaderP,Os11g09020.1,308
272,0.0,5leaderP,Os11g09020.1,308
273,0.0,5leaderP,Os11g09020.1,308
274,0.0,5leaderP,Os11g09020.1,308
275,0.0,5leaderP,Os11g09020.1,308
276,0.0,5leaderP,Os11g09020.1,308
277,0.0,5leaderP,Os11g09020.1,308
278,0.0,5leaderP,Os11g09020.1,308
279,0.0,5leaderP,Os11g09020.1,308
280,0.0,5leaderP,Os11g09020.1,308
281,0.0,5leaderP,Os11g09020.1,308
282,0.0,5leaderP,Os11g09020.1,308
283,0.0,5leaderP,Os11g09020.1,308
284,0.0,5leaderP,Os11g09020.1,308
285,0.0,5leaderP,Os11g09020.1,308
286,0.0,5leaderP,Os11g09020.1,308
287,0.0,5leaderP,Os11g09020.1,308
288,0.0,5leaderP,Os11g09020.1,308
289,0.0,5leaderP,Os11g09020.1,308
290,0.0,5leaderP,Os11g09020.1,308
291,0.0,5leaderP,Os11g09020.1,308
292,0.0,5leaderP,Os11g09020.1,308
293,0.0,5leaderP,Os11g09020.1,308
294,0.0,5leaderP,Os11g09020.1,308
295,0.0,5leaderP,Os11g09020.1,308
296,0.0,5leaderP,Os11g09020.1,308
297,0.0,5leaderP,Os11g09020.1,308
298,0.0,5leaderP,Os11g09020.1,308
299,0.0,5leaderP,Os11g09020.1,308
300,0.0,5leaderP,Os11g09020.1,308
301,0.0,5leaderP,Os11g09020.1,308
302,0.0,5leaderP,Os11g09020.1,308
303,0.0,5leaderP,Os11g09020.1,308
304,0.0,5leaderP,Os11g09020.1,308
305,0.0,5leaderP,Os11g09020.1,308
306,0.0,5leaderP,Os11g09020.1,308
307,0.0,5leaderP,Os11g09020.1,308
308,0.0,5leaderP,Os11g09020.1,308
