Position,ReadCount,Source,ts,leader5
2,0.0,5leaderP,AT1G09850.1,163
3,0.0,5leaderP,AT1G09850.1,163
4,0.0,5leaderP,AT1G09850.1,163
5,0.0,5leaderP,AT1G09850.1,163
6,0.0,5leaderP,AT1G09850.1,163
7,0.0,5leaderP,AT1G09850.1,163
8,0.0,5leaderP,AT1G09850.1,163
9,0.0,5leaderP,AT1G09850.1,163
10,0.0,5leaderP,AT1G09850.1,163
11,0.0,5leaderP,AT1G09850.1,163
12,0.0,5leaderP,AT1G09850.1,163
13,0.0,5leaderP,AT1G09850.1,163
14,0.0,5leaderP,AT1G09850.1,163
15,0.0,5leaderP,AT1G09850.1,163
16,0.0,5leaderP,AT1G09850.1,163
17,0.0,5leaderP,AT1G09850.1,163
18,0.0,5leaderP,AT1G09850.1,163
19,0.0,5leaderP,AT1G09850.1,163
20,0.0,5leaderP,AT1G09850.1,163
21,0.0,5leaderP,AT1G09850.1,163
22,0.0,5leaderP,AT1G09850.1,163
23,0.0,5leaderP,AT1G09850.1,163
24,0.0,5leaderP,AT1G09850.1,163
25,0.0,5leaderP,AT1G09850.1,163
26,0.0,5leaderP,AT1G09850.1,163
27,0.0,5leaderP,AT1G09850.1,163
28,0.0,5leaderP,AT1G09850.1,163
29,0.0,5leaderP,AT1G09850.1,163
30,0.0,5leaderP,AT1G09850.1,163
31,0.0,5leaderP,AT1G09850.1,163
32,0.0,5leaderP,AT1G09850.1,163
33,0.0,5leaderP,AT1G09850.1,163
34,0.0,5leaderP,AT1G09850.1,163
35,0.0,5leaderP,AT1G09850.1,163
36,0.0,5leaderP,AT1G09850.1,163
37,0.0,5leaderP,AT1G09850.1,163
38,0.0,5leaderP,AT1G09850.1,163
39,0.0,5leaderP,AT1G09850.1,163
40,0.0,5leaderP,AT1G09850.1,163
41,0.0,5leaderP,AT1G09850.1,163
42,0.0,5leaderP,AT1G09850.1,163
43,0.0,5leaderP,AT1G09850.1,163
44,0.0,5leaderP,AT1G09850.1,163
45,0.0,5leaderP,AT1G09850.1,163
46,0.0,5leaderP,AT1G09850.1,163
47,0.0,5leaderP,AT1G09850.1,163
48,0.0,5leaderP,AT1G09850.1,163
49,0.0,5leaderP,AT1G09850.1,163
50,0.0,5leaderP,AT1G09850.1,163
51,0.0,5leaderP,AT1G09850.1,163
52,0.0,5leaderP,AT1G09850.1,163
53,0.0,5leaderP,AT1G09850.1,163
54,0.0,5leaderP,AT1G09850.1,163
55,0.0,5leaderP,AT1G09850.1,163
56,0.0,5leaderP,AT1G09850.1,163
57,0.0,5leaderP,AT1G09850.1,163
58,0.0,5leaderP,AT1G09850.1,163
59,0.0,5leaderP,AT1G09850.1,163
60,0.0,5leaderP,AT1G09850.1,163
61,0.0,5leaderP,AT1G09850.1,163
62,0.0,5leaderP,AT1G09850.1,163
63,0.0,5leaderP,AT1G09850.1,163
64,0.0,5leaderP,AT1G09850.1,163
65,0.0,5leaderP,AT1G09850.1,163
66,0.0,5leaderP,AT1G09850.1,163
67,0.0,5leaderP,AT1G09850.1,163
68,0.0,5leaderP,AT1G09850.1,163
69,0.0,5leaderP,AT1G09850.1,163
70,0.0,5leaderP,AT1G09850.1,163
71,0.0,5leaderP,AT1G09850.1,163
72,0.0,5leaderP,AT1G09850.1,163
73,0.0,5leaderP,AT1G09850.1,163
74,0.0,5leaderP,AT1G09850.1,163
75,0.0,5leaderP,AT1G09850.1,163
76,0.0,5leaderP,AT1G09850.1,163
77,0.0,5leaderP,AT1G09850.1,163
78,0.0,5leaderP,AT1G09850.1,163
79,8303.800000000001,5leaderP,AT1G09850.1,163
80,0.0,5leaderP,AT1G09850.1,163
81,0.0,5leaderP,AT1G09850.1,163
82,0.0,5leaderP,AT1G09850.1,163
83,0.0,5leaderP,AT1G09850.1,163
84,0.0,5leaderP,AT1G09850.1,163
85,0.0,5leaderP,AT1G09850.1,163
86,0.0,5leaderP,AT1G09850.1,163
87,0.0,5leaderP,AT1G09850.1,163
88,0.0,5leaderP,AT1G09850.1,163
89,0.0,5leaderP,AT1G09850.1,163
90,0.0,5leaderP,AT1G09850.1,163
91,0.0,5leaderP,AT1G09850.1,163
92,0.0,5leaderP,AT1G09850.1,163
93,0.0,5leaderP,AT1G09850.1,163
94,0.0,5leaderP,AT1G09850.1,163
95,0.0,5leaderP,AT1G09850.1,163
96,0.0,5leaderP,AT1G09850.1,163
97,0.0,5leaderP,AT1G09850.1,163
98,0.0,5leaderP,AT1G09850.1,163
99,0.0,5leaderP,AT1G09850.1,163
100,0.0,5leaderP,AT1G09850.1,163
101,0.0,5leaderP,AT1G09850.1,163
102,0.0,5leaderP,AT1G09850.1,163
103,0.0,5leaderP,AT1G09850.1,163
104,41519.0,5leaderP,AT1G09850.1,163
105,0.0,5leaderP,AT1G09850.1,163
106,0.0,5leaderP,AT1G09850.1,163
107,0.0,5leaderP,AT1G09850.1,163
108,0.0,5leaderP,AT1G09850.1,163
109,0.0,5leaderP,AT1G09850.1,163
110,0.0,5leaderP,AT1G09850.1,163
111,0.0,5leaderP,AT1G09850.1,163
112,0.0,5leaderP,AT1G09850.1,163
113,0.0,5leaderP,AT1G09850.1,163
114,0.0,5leaderP,AT1G09850.1,163
115,0.0,5leaderP,AT1G09850.1,163
116,0.0,5leaderP,AT1G09850.1,163
117,0.0,5leaderP,AT1G09850.1,163
118,0.0,5leaderP,AT1G09850.1,163
119,0.0,5leaderP,AT1G09850.1,163
120,0.0,5leaderP,AT1G09850.1,163
121,0.0,5leaderP,AT1G09850.1,163
122,0.0,5leaderP,AT1G09850.1,163
123,0.0,5leaderP,AT1G09850.1,163
124,0.0,5leaderP,AT1G09850.1,163
125,0.0,5leaderP,AT1G09850.1,163
126,0.0,5leaderP,AT1G09850.1,163
127,0.0,5leaderP,AT1G09850.1,163
128,0.0,5leaderP,AT1G09850.1,163
129,8303.800000000001,5leaderP,AT1G09850.1,163
130,0.0,5leaderP,AT1G09850.1,163
131,0.0,5leaderP,AT1G09850.1,163
132,0.0,5leaderP,AT1G09850.1,163
133,0.0,5leaderP,AT1G09850.1,163
134,0.0,5leaderP,AT1G09850.1,163
135,0.0,5leaderP,AT1G09850.1,163
136,0.0,5leaderP,AT1G09850.1,163
137,0.0,5leaderP,AT1G09850.1,163
138,0.0,5leaderP,AT1G09850.1,163
139,0.0,5leaderP,AT1G09850.1,163
140,0.0,5leaderP,AT1G09850.1,163
