Position,ReadCount,Source,ts,leader5
237,0.0,5leaderP,AT3G50060.1,275
238,0.0,5leaderP,AT3G50060.1,275
239,0.0,5leaderP,AT3G50060.1,275
240,0.0,5leaderP,AT3G50060.1,275
241,234534.6,5leaderP,AT3G50060.1,275
242,0.0,5leaderP,AT3G50060.1,275
243,0.0,5leaderP,AT3G50060.1,275
244,0.0,5leaderP,AT3G50060.1,275
245,0.0,5leaderP,AT3G50060.1,275
246,0.0,5leaderP,AT3G50060.1,275
247,0.0,5leaderP,AT3G50060.1,275
248,0.0,5leaderP,AT3G50060.1,275
249,0.0,5leaderP,AT3G50060.1,275
250,0.0,5leaderP,AT3G50060.1,275
251,0.0,5leaderP,AT3G50060.1,275
252,0.0,5leaderP,AT3G50060.1,275
253,0.0,5leaderP,AT3G50060.1,275
254,0.0,5leaderP,AT3G50060.1,275
255,0.0,5leaderP,AT3G50060.1,275
256,0.0,5leaderP,AT3G50060.1,275
257,0.0,5leaderP,AT3G50060.1,275
258,0.0,5leaderP,AT3G50060.1,275
259,0.0,5leaderP,AT3G50060.1,275
260,0.0,5leaderP,AT3G50060.1,275
261,0.0,5leaderP,AT3G50060.1,275
262,0.0,5leaderP,AT3G50060.1,275
263,0.0,5leaderP,AT3G50060.1,275
264,0.0,5leaderP,AT3G50060.1,275
265,0.0,5leaderP,AT3G50060.1,275
266,0.0,5leaderP,AT3G50060.1,275
267,0.0,5leaderP,AT3G50060.1,275
268,0.0,5leaderP,AT3G50060.1,275
269,0.0,5leaderP,AT3G50060.1,275
270,0.0,5leaderP,AT3G50060.1,275
271,0.0,5leaderP,AT3G50060.1,275
272,0.0,5leaderP,AT3G50060.1,275
273,0.0,5leaderP,AT3G50060.1,275
274,0.0,5leaderP,AT3G50060.1,275
275,0.0,5leaderP,AT3G50060.1,275
