Position,ReadCount,Source,ts,leader5
38,0.0,5leaderP,Os10g13914.1,350
39,0.0,5leaderP,Os10g13914.1,350
40,0.0,5leaderP,Os10g13914.1,350
41,0.0,5leaderP,Os10g13914.1,350
42,0.0,5leaderP,Os10g13914.1,350
43,0.0,5leaderP,Os10g13914.1,350
44,0.0,5leaderP,Os10g13914.1,350
45,0.0,5leaderP,Os10g13914.1,350
46,0.0,5leaderP,Os10g13914.1,350
47,0.0,5leaderP,Os10g13914.1,350
48,0.0,5leaderP,Os10g13914.1,350
49,0.0,5leaderP,Os10g13914.1,350
50,0.0,5leaderP,Os10g13914.1,350
51,0.0,5leaderP,Os10g13914.1,350
52,0.0,5leaderP,Os10g13914.1,350
53,0.0,5leaderP,Os10g13914.1,350
54,0.0,5leaderP,Os10g13914.1,350
55,0.0,5leaderP,Os10g13914.1,350
56,0.0,5leaderP,Os10g13914.1,350
57,0.0,5leaderP,Os10g13914.1,350
58,0.0,5leaderP,Os10g13914.1,350
59,0.0,5leaderP,Os10g13914.1,350
60,0.0,5leaderP,Os10g13914.1,350
61,0.0,5leaderP,Os10g13914.1,350
62,0.0,5leaderP,Os10g13914.1,350
63,0.0,5leaderP,Os10g13914.1,350
64,0.0,5leaderP,Os10g13914.1,350
65,0.0,5leaderP,Os10g13914.1,350
66,0.0,5leaderP,Os10g13914.1,350
67,0.0,5leaderP,Os10g13914.1,350
68,0.0,5leaderP,Os10g13914.1,350
69,0.0,5leaderP,Os10g13914.1,350
70,0.0,5leaderP,Os10g13914.1,350
71,0.0,5leaderP,Os10g13914.1,350
72,0.0,5leaderP,Os10g13914.1,350
73,0.0,5leaderP,Os10g13914.1,350
74,0.0,5leaderP,Os10g13914.1,350
75,0.0,5leaderP,Os10g13914.1,350
76,0.0,5leaderP,Os10g13914.1,350
77,0.0,5leaderP,Os10g13914.1,350
78,0.0,5leaderP,Os10g13914.1,350
79,0.0,5leaderP,Os10g13914.1,350
80,0.0,5leaderP,Os10g13914.1,350
81,0.0,5leaderP,Os10g13914.1,350
82,0.0,5leaderP,Os10g13914.1,350
83,0.0,5leaderP,Os10g13914.1,350
84,0.0,5leaderP,Os10g13914.1,350
85,0.0,5leaderP,Os10g13914.1,350
86,0.0,5leaderP,Os10g13914.1,350
87,0.0,5leaderP,Os10g13914.1,350
88,0.0,5leaderP,Os10g13914.1,350
89,0.0,5leaderP,Os10g13914.1,350
90,0.0,5leaderP,Os10g13914.1,350
91,0.0,5leaderP,Os10g13914.1,350
92,0.0,5leaderP,Os10g13914.1,350
93,0.0,5leaderP,Os10g13914.1,350
94,0.0,5leaderP,Os10g13914.1,350
95,0.0,5leaderP,Os10g13914.1,350
96,0.0,5leaderP,Os10g13914.1,350
97,0.0,5leaderP,Os10g13914.1,350
98,0.0,5leaderP,Os10g13914.1,350
99,0.0,5leaderP,Os10g13914.1,350
100,0.0,5leaderP,Os10g13914.1,350
101,0.0,5leaderP,Os10g13914.1,350
102,0.0,5leaderP,Os10g13914.1,350
103,0.0,5leaderP,Os10g13914.1,350
104,0.0,5leaderP,Os10g13914.1,350
105,0.0,5leaderP,Os10g13914.1,350
106,0.0,5leaderP,Os10g13914.1,350
107,0.0,5leaderP,Os10g13914.1,350
108,0.0,5leaderP,Os10g13914.1,350
109,0.0,5leaderP,Os10g13914.1,350
110,0.0,5leaderP,Os10g13914.1,350
111,0.0,5leaderP,Os10g13914.1,350
112,0.0,5leaderP,Os10g13914.1,350
113,0.0,5leaderP,Os10g13914.1,350
114,0.0,5leaderP,Os10g13914.1,350
115,0.0,5leaderP,Os10g13914.1,350
116,0.0,5leaderP,Os10g13914.1,350
117,0.0,5leaderP,Os10g13914.1,350
118,0.0,5leaderP,Os10g13914.1,350
119,0.0,5leaderP,Os10g13914.1,350
120,0.0,5leaderP,Os10g13914.1,350
121,0.0,5leaderP,Os10g13914.1,350
122,0.0,5leaderP,Os10g13914.1,350
123,0.0,5leaderP,Os10g13914.1,350
124,0.0,5leaderP,Os10g13914.1,350
125,0.0,5leaderP,Os10g13914.1,350
126,0.0,5leaderP,Os10g13914.1,350
127,0.0,5leaderP,Os10g13914.1,350
128,0.0,5leaderP,Os10g13914.1,350
129,0.0,5leaderP,Os10g13914.1,350
130,0.0,5leaderP,Os10g13914.1,350
131,0.0,5leaderP,Os10g13914.1,350
132,0.0,5leaderP,Os10g13914.1,350
133,0.0,5leaderP,Os10g13914.1,350
134,0.0,5leaderP,Os10g13914.1,350
135,0.0,5leaderP,Os10g13914.1,350
136,0.0,5leaderP,Os10g13914.1,350
137,0.0,5leaderP,Os10g13914.1,350
138,27506.2,5leaderP,Os10g13914.1,350
139,0.0,5leaderP,Os10g13914.1,350
140,0.0,5leaderP,Os10g13914.1,350
141,0.0,5leaderP,Os10g13914.1,350
142,0.0,5leaderP,Os10g13914.1,350
143,0.0,5leaderP,Os10g13914.1,350
144,0.0,5leaderP,Os10g13914.1,350
145,0.0,5leaderP,Os10g13914.1,350
146,0.0,5leaderP,Os10g13914.1,350
147,0.0,5leaderP,Os10g13914.1,350
148,0.0,5leaderP,Os10g13914.1,350
149,0.0,5leaderP,Os10g13914.1,350
150,0.0,5leaderP,Os10g13914.1,350
151,0.0,5leaderP,Os10g13914.1,350
152,0.0,5leaderP,Os10g13914.1,350
153,0.0,5leaderP,Os10g13914.1,350
154,0.0,5leaderP,Os10g13914.1,350
155,0.0,5leaderP,Os10g13914.1,350
156,0.0,5leaderP,Os10g13914.1,350
157,0.0,5leaderP,Os10g13914.1,350
158,0.0,5leaderP,Os10g13914.1,350
159,0.0,5leaderP,Os10g13914.1,350
160,0.0,5leaderP,Os10g13914.1,350
161,0.0,5leaderP,Os10g13914.1,350
162,0.0,5leaderP,Os10g13914.1,350
163,137531.0,5leaderP,Os10g13914.1,350
164,0.0,5leaderP,Os10g13914.1,350
165,0.0,5leaderP,Os10g13914.1,350
166,0.0,5leaderP,Os10g13914.1,350
167,0.0,5leaderP,Os10g13914.1,350
168,0.0,5leaderP,Os10g13914.1,350
169,0.0,5leaderP,Os10g13914.1,350
170,0.0,5leaderP,Os10g13914.1,350
171,0.0,5leaderP,Os10g13914.1,350
172,0.0,5leaderP,Os10g13914.1,350
173,0.0,5leaderP,Os10g13914.1,350
174,0.0,5leaderP,Os10g13914.1,350
175,0.0,5leaderP,Os10g13914.1,350
176,0.0,5leaderP,Os10g13914.1,350
177,0.0,5leaderP,Os10g13914.1,350
178,0.0,5leaderP,Os10g13914.1,350
179,0.0,5leaderP,Os10g13914.1,350
180,0.0,5leaderP,Os10g13914.1,350
181,0.0,5leaderP,Os10g13914.1,350
182,0.0,5leaderP,Os10g13914.1,350
183,0.0,5leaderP,Os10g13914.1,350
184,0.0,5leaderP,Os10g13914.1,350
185,0.0,5leaderP,Os10g13914.1,350
186,0.0,5leaderP,Os10g13914.1,350
187,0.0,5leaderP,Os10g13914.1,350
188,27506.2,5leaderP,Os10g13914.1,350
189,0.0,5leaderP,Os10g13914.1,350
190,0.0,5leaderP,Os10g13914.1,350
191,0.0,5leaderP,Os10g13914.1,350
192,0.0,5leaderP,Os10g13914.1,350
193,0.0,5leaderP,Os10g13914.1,350
194,0.0,5leaderP,Os10g13914.1,350
195,0.0,5leaderP,Os10g13914.1,350
196,0.0,5leaderP,Os10g13914.1,350
197,0.0,5leaderP,Os10g13914.1,350
198,0.0,5leaderP,Os10g13914.1,350
199,0.0,5leaderP,Os10g13914.1,350
200,0.0,5leaderP,Os10g13914.1,350
201,0.0,5leaderP,Os10g13914.1,350
202,0.0,5leaderP,Os10g13914.1,350
203,0.0,5leaderP,Os10g13914.1,350
204,0.0,5leaderP,Os10g13914.1,350
205,0.0,5leaderP,Os10g13914.1,350
206,0.0,5leaderP,Os10g13914.1,350
207,0.0,5leaderP,Os10g13914.1,350
208,0.0,5leaderP,Os10g13914.1,350
209,0.0,5leaderP,Os10g13914.1,350
210,0.0,5leaderP,Os10g13914.1,350
211,0.0,5leaderP,Os10g13914.1,350
212,0.0,5leaderP,Os10g13914.1,350
213,0.0,5leaderP,Os10g13914.1,350
214,0.0,5leaderP,Os10g13914.1,350
215,0.0,5leaderP,Os10g13914.1,350
216,0.0,5leaderP,Os10g13914.1,350
217,0.0,5leaderP,Os10g13914.1,350
218,0.0,5leaderP,Os10g13914.1,350
219,0.0,5leaderP,Os10g13914.1,350
220,0.0,5leaderP,Os10g13914.1,350
221,0.0,5leaderP,Os10g13914.1,350
222,0.0,5leaderP,Os10g13914.1,350
223,0.0,5leaderP,Os10g13914.1,350
224,0.0,5leaderP,Os10g13914.1,350
225,0.0,5leaderP,Os10g13914.1,350
226,0.0,5leaderP,Os10g13914.1,350
227,0.0,5leaderP,Os10g13914.1,350
228,0.0,5leaderP,Os10g13914.1,350
229,0.0,5leaderP,Os10g13914.1,350
230,0.0,5leaderP,Os10g13914.1,350
231,0.0,5leaderP,Os10g13914.1,350
232,0.0,5leaderP,Os10g13914.1,350
233,0.0,5leaderP,Os10g13914.1,350
234,0.0,5leaderP,Os10g13914.1,350
235,0.0,5leaderP,Os10g13914.1,350
236,0.0,5leaderP,Os10g13914.1,350
237,0.0,5leaderP,Os10g13914.1,350
238,0.0,5leaderP,Os10g13914.1,350
239,0.0,5leaderP,Os10g13914.1,350
240,0.0,5leaderP,Os10g13914.1,350
241,0.0,5leaderP,Os10g13914.1,350
242,0.0,5leaderP,Os10g13914.1,350
243,0.0,5leaderP,Os10g13914.1,350
244,0.0,5leaderP,Os10g13914.1,350
245,0.0,5leaderP,Os10g13914.1,350
246,0.0,5leaderP,Os10g13914.1,350
247,0.0,5leaderP,Os10g13914.1,350
248,0.0,5leaderP,Os10g13914.1,350
249,0.0,5leaderP,Os10g13914.1,350
250,0.0,5leaderP,Os10g13914.1,350
251,0.0,5leaderP,Os10g13914.1,350
252,0.0,5leaderP,Os10g13914.1,350
253,0.0,5leaderP,Os10g13914.1,350
254,0.0,5leaderP,Os10g13914.1,350
255,0.0,5leaderP,Os10g13914.1,350
256,0.0,5leaderP,Os10g13914.1,350
257,0.0,5leaderP,Os10g13914.1,350
258,0.0,5leaderP,Os10g13914.1,350
259,0.0,5leaderP,Os10g13914.1,350
260,0.0,5leaderP,Os10g13914.1,350
261,0.0,5leaderP,Os10g13914.1,350
262,0.0,5leaderP,Os10g13914.1,350
263,0.0,5leaderP,Os10g13914.1,350
264,0.0,5leaderP,Os10g13914.1,350
265,0.0,5leaderP,Os10g13914.1,350
266,0.0,5leaderP,Os10g13914.1,350
267,0.0,5leaderP,Os10g13914.1,350
268,0.0,5leaderP,Os10g13914.1,350
269,0.0,5leaderP,Os10g13914.1,350
270,0.0,5leaderP,Os10g13914.1,350
271,0.0,5leaderP,Os10g13914.1,350
272,0.0,5leaderP,Os10g13914.1,350
273,0.0,5leaderP,Os10g13914.1,350
274,0.0,5leaderP,Os10g13914.1,350
275,0.0,5leaderP,Os10g13914.1,350
276,0.0,5leaderP,Os10g13914.1,350
277,0.0,5leaderP,Os10g13914.1,350
278,0.0,5leaderP,Os10g13914.1,350
279,0.0,5leaderP,Os10g13914.1,350
280,0.0,5leaderP,Os10g13914.1,350
281,0.0,5leaderP,Os10g13914.1,350
282,0.0,5leaderP,Os10g13914.1,350
283,0.0,5leaderP,Os10g13914.1,350
284,0.0,5leaderP,Os10g13914.1,350
285,0.0,5leaderP,Os10g13914.1,350
286,0.0,5leaderP,Os10g13914.1,350
287,0.0,5leaderP,Os10g13914.1,350
288,0.0,5leaderP,Os10g13914.1,350
289,0.0,5leaderP,Os10g13914.1,350
290,0.0,5leaderP,Os10g13914.1,350
291,0.0,5leaderP,Os10g13914.1,350
292,0.0,5leaderP,Os10g13914.1,350
293,0.0,5leaderP,Os10g13914.1,350
294,0.0,5leaderP,Os10g13914.1,350
295,0.0,5leaderP,Os10g13914.1,350
296,0.0,5leaderP,Os10g13914.1,350
297,0.0,5leaderP,Os10g13914.1,350
298,0.0,5leaderP,Os10g13914.1,350
299,0.0,5leaderP,Os10g13914.1,350
300,0.0,5leaderP,Os10g13914.1,350
