Position,ReadCount,Source,ts,leader5
108,376590.0,5RACE,AT1G14590.1,134
109,1127.0,5RACE,AT1G14590.1,134
110,439.0,5RACE,AT1G14590.1,134
111,1275.0,5RACE,AT1G14590.1,134
112,458.0,5RACE,AT1G14590.1,134
113,466.0,5RACE,AT1G14590.1,134
114,112523.0,5RACE,AT1G14590.1,134
115,548.0,5RACE,AT1G14590.1,134
116,19172.0,5RACE,AT1G14590.1,134
117,323.0,5RACE,AT1G14590.1,134
118,180995.0,5RACE,AT1G14590.1,134
119,286.0,5RACE,AT1G14590.1,134
120,753.0,5RACE,AT1G14590.1,134
121,50288.0,5RACE,AT1G14590.1,134
122,563.0,5RACE,AT1G14590.1,134
123,651.0,5RACE,AT1G14590.1,134
124,1178.0,5RACE,AT1G14590.1,134
125,21356.0,5RACE,AT1G14590.1,134
126,180.0,5RACE,AT1G14590.1,134
127,113.0,5RACE,AT1G14590.1,134
128,41336.0,5RACE,AT1G14590.1,134
129,21639.0,5RACE,AT1G14590.1,134
130,416.0,5RACE,AT1G14590.1,134
131,56118.0,5RACE,AT1G14590.1,134
132,615.0,5RACE,AT1G14590.1,134
133,179.0,5RACE,AT1G14590.1,134
134,36818.0,5RACE,AT1G14590.1,134
135,79.0,5RACE,AT1G14590.1,134
1,0.0,5leaderP,AT1G14590.1,134
2,0.0,5leaderP,AT1G14590.1,134
3,0.0,5leaderP,AT1G14590.1,134
4,0.0,5leaderP,AT1G14590.1,134
5,0.0,5leaderP,AT1G14590.1,134
6,0.0,5leaderP,AT1G14590.1,134
7,0.0,5leaderP,AT1G14590.1,134
8,0.0,5leaderP,AT1G14590.1,134
9,0.0,5leaderP,AT1G14590.1,134
10,0.0,5leaderP,AT1G14590.1,134
11,0.0,5leaderP,AT1G14590.1,134
12,0.0,5leaderP,AT1G14590.1,134
13,0.0,5leaderP,AT1G14590.1,134
14,0.0,5leaderP,AT1G14590.1,134
15,0.0,5leaderP,AT1G14590.1,134
16,0.0,5leaderP,AT1G14590.1,134
17,0.0,5leaderP,AT1G14590.1,134
18,0.0,5leaderP,AT1G14590.1,134
19,0.0,5leaderP,AT1G14590.1,134
20,0.0,5leaderP,AT1G14590.1,134
21,0.0,5leaderP,AT1G14590.1,134
22,0.0,5leaderP,AT1G14590.1,134
23,0.0,5leaderP,AT1G14590.1,134
24,0.0,5leaderP,AT1G14590.1,134
25,0.0,5leaderP,AT1G14590.1,134
26,0.0,5leaderP,AT1G14590.1,134
27,0.0,5leaderP,AT1G14590.1,134
28,0.0,5leaderP,AT1G14590.1,134
29,0.0,5leaderP,AT1G14590.1,134
30,0.0,5leaderP,AT1G14590.1,134
31,0.0,5leaderP,AT1G14590.1,134
32,0.0,5leaderP,AT1G14590.1,134
33,0.0,5leaderP,AT1G14590.1,134
34,0.0,5leaderP,AT1G14590.1,134
35,0.0,5leaderP,AT1G14590.1,134
36,0.0,5leaderP,AT1G14590.1,134
37,0.0,5leaderP,AT1G14590.1,134
38,0.0,5leaderP,AT1G14590.1,134
39,0.0,5leaderP,AT1G14590.1,134
40,0.0,5leaderP,AT1G14590.1,134
41,0.0,5leaderP,AT1G14590.1,134
42,0.0,5leaderP,AT1G14590.1,134
43,0.0,5leaderP,AT1G14590.1,134
44,0.0,5leaderP,AT1G14590.1,134
45,0.0,5leaderP,AT1G14590.1,134
46,0.0,5leaderP,AT1G14590.1,134
47,0.0,5leaderP,AT1G14590.1,134
48,0.0,5leaderP,AT1G14590.1,134
49,0.0,5leaderP,AT1G14590.1,134
50,0.0,5leaderP,AT1G14590.1,134
51,0.0,5leaderP,AT1G14590.1,134
52,0.0,5leaderP,AT1G14590.1,134
53,0.0,5leaderP,AT1G14590.1,134
54,0.0,5leaderP,AT1G14590.1,134
55,0.0,5leaderP,AT1G14590.1,134
56,0.0,5leaderP,AT1G14590.1,134
57,0.0,5leaderP,AT1G14590.1,134
58,0.0,5leaderP,AT1G14590.1,134
59,0.0,5leaderP,AT1G14590.1,134
60,0.0,5leaderP,AT1G14590.1,134
61,0.0,5leaderP,AT1G14590.1,134
62,0.0,5leaderP,AT1G14590.1,134
63,0.0,5leaderP,AT1G14590.1,134
64,0.0,5leaderP,AT1G14590.1,134
65,0.0,5leaderP,AT1G14590.1,134
66,0.0,5leaderP,AT1G14590.1,134
67,0.0,5leaderP,AT1G14590.1,134
68,0.0,5leaderP,AT1G14590.1,134
69,0.0,5leaderP,AT1G14590.1,134
70,0.0,5leaderP,AT1G14590.1,134
71,0.0,5leaderP,AT1G14590.1,134
72,0.0,5leaderP,AT1G14590.1,134
73,0.0,5leaderP,AT1G14590.1,134
74,0.0,5leaderP,AT1G14590.1,134
75,0.0,5leaderP,AT1G14590.1,134
76,0.0,5leaderP,AT1G14590.1,134
77,0.0,5leaderP,AT1G14590.1,134
78,0.0,5leaderP,AT1G14590.1,134
79,0.0,5leaderP,AT1G14590.1,134
80,0.0,5leaderP,AT1G14590.1,134
81,0.0,5leaderP,AT1G14590.1,134
82,0.0,5leaderP,AT1G14590.1,134
83,0.0,5leaderP,AT1G14590.1,134
84,0.0,5leaderP,AT1G14590.1,134
85,0.0,5leaderP,AT1G14590.1,134
86,0.0,5leaderP,AT1G14590.1,134
87,0.0,5leaderP,AT1G14590.1,134
88,0.0,5leaderP,AT1G14590.1,134
89,0.0,5leaderP,AT1G14590.1,134
90,0.0,5leaderP,AT1G14590.1,134
91,0.0,5leaderP,AT1G14590.1,134
92,0.0,5leaderP,AT1G14590.1,134
93,0.0,5leaderP,AT1G14590.1,134
94,0.0,5leaderP,AT1G14590.1,134
95,0.0,5leaderP,AT1G14590.1,134
96,0.0,5leaderP,AT1G14590.1,134
97,0.0,5leaderP,AT1G14590.1,134
98,0.0,5leaderP,AT1G14590.1,134
99,0.0,5leaderP,AT1G14590.1,134
100,0.0,5leaderP,AT1G14590.1,134
101,0.0,5leaderP,AT1G14590.1,134
102,0.0,5leaderP,AT1G14590.1,134
103,0.0,5leaderP,AT1G14590.1,134
104,0.0,5leaderP,AT1G14590.1,134
105,0.0,5leaderP,AT1G14590.1,134
106,0.0,5leaderP,AT1G14590.1,134
107,0.0,5leaderP,AT1G14590.1,134
108,0.0,5leaderP,AT1G14590.1,134
109,0.0,5leaderP,AT1G14590.1,134
110,0.0,5leaderP,AT1G14590.1,134
111,37659.0,5leaderP,AT1G14590.1,134
112,0.0,5leaderP,AT1G14590.1,134
113,0.0,5leaderP,AT1G14590.1,134
114,0.0,5leaderP,AT1G14590.1,134
115,0.0,5leaderP,AT1G14590.1,134
116,0.0,5leaderP,AT1G14590.1,134
117,0.0,5leaderP,AT1G14590.1,134
118,0.0,5leaderP,AT1G14590.1,134
119,0.0,5leaderP,AT1G14590.1,134
120,0.0,5leaderP,AT1G14590.1,134
121,0.0,5leaderP,AT1G14590.1,134
122,0.0,5leaderP,AT1G14590.1,134
123,0.0,5leaderP,AT1G14590.1,134
124,0.0,5leaderP,AT1G14590.1,134
125,0.0,5leaderP,AT1G14590.1,134
126,0.0,5leaderP,AT1G14590.1,134
127,0.0,5leaderP,AT1G14590.1,134
128,0.0,5leaderP,AT1G14590.1,134
129,0.0,5leaderP,AT1G14590.1,134
130,0.0,5leaderP,AT1G14590.1,134
131,0.0,5leaderP,AT1G14590.1,134
132,0.0,5leaderP,AT1G14590.1,134
133,0.0,5leaderP,AT1G14590.1,134
134,188295.0,5leaderP,AT1G14590.1,134
