Position,ReadCount,Source,ts,leader5
87,0.0,5leaderP,Os02g52650.1,269
88,0.0,5leaderP,Os02g52650.1,269
89,0.0,5leaderP,Os02g52650.1,269
90,0.0,5leaderP,Os02g52650.1,269
91,0.0,5leaderP,Os02g52650.1,269
92,0.0,5leaderP,Os02g52650.1,269
93,0.0,5leaderP,Os02g52650.1,269
94,0.0,5leaderP,Os02g52650.1,269
95,0.0,5leaderP,Os02g52650.1,269
96,0.0,5leaderP,Os02g52650.1,269
97,0.0,5leaderP,Os02g52650.1,269
98,0.0,5leaderP,Os02g52650.1,269
99,0.0,5leaderP,Os02g52650.1,269
100,0.0,5leaderP,Os02g52650.1,269
101,0.0,5leaderP,Os02g52650.1,269
102,0.0,5leaderP,Os02g52650.1,269
103,0.0,5leaderP,Os02g52650.1,269
104,0.0,5leaderP,Os02g52650.1,269
105,30.3,5leaderP,Os02g52650.1,269
106,0.0,5leaderP,Os02g52650.1,269
107,0.0,5leaderP,Os02g52650.1,269
108,0.0,5leaderP,Os02g52650.1,269
109,0.0,5leaderP,Os02g52650.1,269
110,0.0,5leaderP,Os02g52650.1,269
111,0.0,5leaderP,Os02g52650.1,269
112,0.0,5leaderP,Os02g52650.1,269
113,0.0,5leaderP,Os02g52650.1,269
114,0.0,5leaderP,Os02g52650.1,269
115,0.0,5leaderP,Os02g52650.1,269
116,0.0,5leaderP,Os02g52650.1,269
117,0.0,5leaderP,Os02g52650.1,269
118,0.0,5leaderP,Os02g52650.1,269
119,0.0,5leaderP,Os02g52650.1,269
120,0.0,5leaderP,Os02g52650.1,269
121,0.0,5leaderP,Os02g52650.1,269
122,0.0,5leaderP,Os02g52650.1,269
123,0.0,5leaderP,Os02g52650.1,269
124,0.0,5leaderP,Os02g52650.1,269
125,0.0,5leaderP,Os02g52650.1,269
126,0.0,5leaderP,Os02g52650.1,269
127,0.0,5leaderP,Os02g52650.1,269
128,0.0,5leaderP,Os02g52650.1,269
129,0.0,5leaderP,Os02g52650.1,269
130,151.5,5leaderP,Os02g52650.1,269
131,0.0,5leaderP,Os02g52650.1,269
132,0.0,5leaderP,Os02g52650.1,269
133,0.0,5leaderP,Os02g52650.1,269
134,0.0,5leaderP,Os02g52650.1,269
135,0.0,5leaderP,Os02g52650.1,269
136,0.0,5leaderP,Os02g52650.1,269
137,0.0,5leaderP,Os02g52650.1,269
138,0.0,5leaderP,Os02g52650.1,269
139,0.0,5leaderP,Os02g52650.1,269
140,0.0,5leaderP,Os02g52650.1,269
141,0.0,5leaderP,Os02g52650.1,269
142,0.0,5leaderP,Os02g52650.1,269
143,0.0,5leaderP,Os02g52650.1,269
144,0.0,5leaderP,Os02g52650.1,269
145,0.0,5leaderP,Os02g52650.1,269
146,0.0,5leaderP,Os02g52650.1,269
147,0.0,5leaderP,Os02g52650.1,269
148,0.0,5leaderP,Os02g52650.1,269
149,0.0,5leaderP,Os02g52650.1,269
150,0.0,5leaderP,Os02g52650.1,269
151,0.0,5leaderP,Os02g52650.1,269
152,0.0,5leaderP,Os02g52650.1,269
153,0.0,5leaderP,Os02g52650.1,269
154,0.0,5leaderP,Os02g52650.1,269
155,30.3,5leaderP,Os02g52650.1,269
156,0.0,5leaderP,Os02g52650.1,269
