Position,ReadCount,Source,ts,leader5
32,0.0,5leaderP,AT1G15980.1,169
33,0.0,5leaderP,AT1G15980.1,169
34,0.0,5leaderP,AT1G15980.1,169
35,0.0,5leaderP,AT1G15980.1,169
36,0.0,5leaderP,AT1G15980.1,169
37,0.0,5leaderP,AT1G15980.1,169
38,0.0,5leaderP,AT1G15980.1,169
39,0.0,5leaderP,AT1G15980.1,169
40,0.0,5leaderP,AT1G15980.1,169
41,0.0,5leaderP,AT1G15980.1,169
42,0.0,5leaderP,AT1G15980.1,169
43,0.0,5leaderP,AT1G15980.1,169
44,0.0,5leaderP,AT1G15980.1,169
45,0.0,5leaderP,AT1G15980.1,169
46,0.0,5leaderP,AT1G15980.1,169
47,0.0,5leaderP,AT1G15980.1,169
48,0.0,5leaderP,AT1G15980.1,169
49,0.0,5leaderP,AT1G15980.1,169
50,0.0,5leaderP,AT1G15980.1,169
51,0.0,5leaderP,AT1G15980.1,169
52,0.0,5leaderP,AT1G15980.1,169
53,0.0,5leaderP,AT1G15980.1,169
54,0.0,5leaderP,AT1G15980.1,169
55,0.0,5leaderP,AT1G15980.1,169
56,0.0,5leaderP,AT1G15980.1,169
57,0.0,5leaderP,AT1G15980.1,169
58,0.0,5leaderP,AT1G15980.1,169
59,0.0,5leaderP,AT1G15980.1,169
60,0.0,5leaderP,AT1G15980.1,169
61,0.0,5leaderP,AT1G15980.1,169
62,0.0,5leaderP,AT1G15980.1,169
63,0.0,5leaderP,AT1G15980.1,169
64,0.0,5leaderP,AT1G15980.1,169
65,0.0,5leaderP,AT1G15980.1,169
66,0.0,5leaderP,AT1G15980.1,169
67,0.0,5leaderP,AT1G15980.1,169
68,0.0,5leaderP,AT1G15980.1,169
69,0.0,5leaderP,AT1G15980.1,169
70,0.0,5leaderP,AT1G15980.1,169
71,0.0,5leaderP,AT1G15980.1,169
72,0.0,5leaderP,AT1G15980.1,169
73,0.0,5leaderP,AT1G15980.1,169
74,0.0,5leaderP,AT1G15980.1,169
75,0.0,5leaderP,AT1G15980.1,169
76,0.0,5leaderP,AT1G15980.1,169
77,0.0,5leaderP,AT1G15980.1,169
78,0.0,5leaderP,AT1G15980.1,169
79,0.0,5leaderP,AT1G15980.1,169
80,0.0,5leaderP,AT1G15980.1,169
81,0.0,5leaderP,AT1G15980.1,169
82,0.0,5leaderP,AT1G15980.1,169
83,0.0,5leaderP,AT1G15980.1,169
84,0.0,5leaderP,AT1G15980.1,169
85,0.0,5leaderP,AT1G15980.1,169
86,0.0,5leaderP,AT1G15980.1,169
87,0.0,5leaderP,AT1G15980.1,169
88,0.0,5leaderP,AT1G15980.1,169
89,0.0,5leaderP,AT1G15980.1,169
90,0.0,5leaderP,AT1G15980.1,169
91,0.0,5leaderP,AT1G15980.1,169
92,0.0,5leaderP,AT1G15980.1,169
93,0.0,5leaderP,AT1G15980.1,169
94,0.0,5leaderP,AT1G15980.1,169
95,0.0,5leaderP,AT1G15980.1,169
96,0.0,5leaderP,AT1G15980.1,169
97,0.0,5leaderP,AT1G15980.1,169
98,0.0,5leaderP,AT1G15980.1,169
99,0.0,5leaderP,AT1G15980.1,169
100,0.0,5leaderP,AT1G15980.1,169
101,0.0,5leaderP,AT1G15980.1,169
102,0.0,5leaderP,AT1G15980.1,169
103,0.0,5leaderP,AT1G15980.1,169
104,0.0,5leaderP,AT1G15980.1,169
105,0.0,5leaderP,AT1G15980.1,169
106,0.0,5leaderP,AT1G15980.1,169
107,0.0,5leaderP,AT1G15980.1,169
108,0.0,5leaderP,AT1G15980.1,169
109,0.0,5leaderP,AT1G15980.1,169
110,0.0,5leaderP,AT1G15980.1,169
111,0.0,5leaderP,AT1G15980.1,169
112,0.0,5leaderP,AT1G15980.1,169
113,0.0,5leaderP,AT1G15980.1,169
114,0.0,5leaderP,AT1G15980.1,169
115,0.0,5leaderP,AT1G15980.1,169
116,0.0,5leaderP,AT1G15980.1,169
117,0.0,5leaderP,AT1G15980.1,169
118,0.0,5leaderP,AT1G15980.1,169
119,5646.5,5leaderP,AT1G15980.1,169
120,0.0,5leaderP,AT1G15980.1,169
121,0.0,5leaderP,AT1G15980.1,169
122,0.0,5leaderP,AT1G15980.1,169
123,0.0,5leaderP,AT1G15980.1,169
124,0.0,5leaderP,AT1G15980.1,169
125,0.0,5leaderP,AT1G15980.1,169
126,0.0,5leaderP,AT1G15980.1,169
127,0.0,5leaderP,AT1G15980.1,169
128,0.0,5leaderP,AT1G15980.1,169
129,0.0,5leaderP,AT1G15980.1,169
130,0.0,5leaderP,AT1G15980.1,169
131,0.0,5leaderP,AT1G15980.1,169
132,0.0,5leaderP,AT1G15980.1,169
133,0.0,5leaderP,AT1G15980.1,169
134,0.0,5leaderP,AT1G15980.1,169
135,0.0,5leaderP,AT1G15980.1,169
136,0.0,5leaderP,AT1G15980.1,169
137,0.0,5leaderP,AT1G15980.1,169
138,0.0,5leaderP,AT1G15980.1,169
139,0.0,5leaderP,AT1G15980.1,169
140,0.0,5leaderP,AT1G15980.1,169
141,0.0,5leaderP,AT1G15980.1,169
142,0.0,5leaderP,AT1G15980.1,169
143,0.0,5leaderP,AT1G15980.1,169
144,28232.5,5leaderP,AT1G15980.1,169
145,0.0,5leaderP,AT1G15980.1,169
146,0.0,5leaderP,AT1G15980.1,169
147,0.0,5leaderP,AT1G15980.1,169
148,0.0,5leaderP,AT1G15980.1,169
149,0.0,5leaderP,AT1G15980.1,169
150,0.0,5leaderP,AT1G15980.1,169
151,0.0,5leaderP,AT1G15980.1,169
152,0.0,5leaderP,AT1G15980.1,169
153,0.0,5leaderP,AT1G15980.1,169
154,0.0,5leaderP,AT1G15980.1,169
155,0.0,5leaderP,AT1G15980.1,169
156,0.0,5leaderP,AT1G15980.1,169
157,0.0,5leaderP,AT1G15980.1,169
158,0.0,5leaderP,AT1G15980.1,169
159,0.0,5leaderP,AT1G15980.1,169
160,0.0,5leaderP,AT1G15980.1,169
161,0.0,5leaderP,AT1G15980.1,169
162,0.0,5leaderP,AT1G15980.1,169
163,0.0,5leaderP,AT1G15980.1,169
164,0.0,5leaderP,AT1G15980.1,169
165,0.0,5leaderP,AT1G15980.1,169
166,0.0,5leaderP,AT1G15980.1,169
167,0.0,5leaderP,AT1G15980.1,169
168,0.0,5leaderP,AT1G15980.1,169
169,5646.5,5leaderP,AT1G15980.1,169
