Position,ReadCount,Source,ts,leader5
26,0.0,5leaderP,Os03g03910.1,359
27,0.0,5leaderP,Os03g03910.1,359
28,0.0,5leaderP,Os03g03910.1,359
29,0.0,5leaderP,Os03g03910.1,359
30,0.0,5leaderP,Os03g03910.1,359
31,0.0,5leaderP,Os03g03910.1,359
32,0.0,5leaderP,Os03g03910.1,359
33,0.0,5leaderP,Os03g03910.1,359
34,0.0,5leaderP,Os03g03910.1,359
35,0.0,5leaderP,Os03g03910.1,359
36,0.0,5leaderP,Os03g03910.1,359
37,0.0,5leaderP,Os03g03910.1,359
38,0.0,5leaderP,Os03g03910.1,359
39,0.0,5leaderP,Os03g03910.1,359
40,0.0,5leaderP,Os03g03910.1,359
41,0.0,5leaderP,Os03g03910.1,359
42,0.0,5leaderP,Os03g03910.1,359
43,0.0,5leaderP,Os03g03910.1,359
44,0.0,5leaderP,Os03g03910.1,359
45,0.0,5leaderP,Os03g03910.1,359
46,0.0,5leaderP,Os03g03910.1,359
47,0.0,5leaderP,Os03g03910.1,359
48,0.0,5leaderP,Os03g03910.1,359
49,0.0,5leaderP,Os03g03910.1,359
50,0.0,5leaderP,Os03g03910.1,359
51,0.0,5leaderP,Os03g03910.1,359
52,0.0,5leaderP,Os03g03910.1,359
53,0.0,5leaderP,Os03g03910.1,359
54,0.0,5leaderP,Os03g03910.1,359
55,0.0,5leaderP,Os03g03910.1,359
56,0.0,5leaderP,Os03g03910.1,359
57,0.0,5leaderP,Os03g03910.1,359
58,0.0,5leaderP,Os03g03910.1,359
59,0.0,5leaderP,Os03g03910.1,359
60,0.0,5leaderP,Os03g03910.1,359
61,0.0,5leaderP,Os03g03910.1,359
62,0.0,5leaderP,Os03g03910.1,359
63,0.0,5leaderP,Os03g03910.1,359
64,0.0,5leaderP,Os03g03910.1,359
65,0.0,5leaderP,Os03g03910.1,359
66,0.0,5leaderP,Os03g03910.1,359
67,0.0,5leaderP,Os03g03910.1,359
68,0.0,5leaderP,Os03g03910.1,359
69,0.0,5leaderP,Os03g03910.1,359
70,0.0,5leaderP,Os03g03910.1,359
71,0.0,5leaderP,Os03g03910.1,359
72,0.0,5leaderP,Os03g03910.1,359
73,0.0,5leaderP,Os03g03910.1,359
74,0.0,5leaderP,Os03g03910.1,359
75,0.0,5leaderP,Os03g03910.1,359
76,0.0,5leaderP,Os03g03910.1,359
77,0.0,5leaderP,Os03g03910.1,359
78,0.0,5leaderP,Os03g03910.1,359
79,0.0,5leaderP,Os03g03910.1,359
80,0.0,5leaderP,Os03g03910.1,359
81,0.0,5leaderP,Os03g03910.1,359
82,0.0,5leaderP,Os03g03910.1,359
83,0.0,5leaderP,Os03g03910.1,359
84,0.0,5leaderP,Os03g03910.1,359
85,0.0,5leaderP,Os03g03910.1,359
86,0.0,5leaderP,Os03g03910.1,359
87,0.0,5leaderP,Os03g03910.1,359
88,0.0,5leaderP,Os03g03910.1,359
89,0.0,5leaderP,Os03g03910.1,359
90,0.0,5leaderP,Os03g03910.1,359
91,0.0,5leaderP,Os03g03910.1,359
92,0.0,5leaderP,Os03g03910.1,359
93,0.0,5leaderP,Os03g03910.1,359
94,0.0,5leaderP,Os03g03910.1,359
95,0.0,5leaderP,Os03g03910.1,359
96,0.0,5leaderP,Os03g03910.1,359
97,0.0,5leaderP,Os03g03910.1,359
98,0.0,5leaderP,Os03g03910.1,359
99,0.0,5leaderP,Os03g03910.1,359
100,0.0,5leaderP,Os03g03910.1,359
101,0.0,5leaderP,Os03g03910.1,359
102,0.0,5leaderP,Os03g03910.1,359
103,0.0,5leaderP,Os03g03910.1,359
104,0.0,5leaderP,Os03g03910.1,359
105,0.0,5leaderP,Os03g03910.1,359
106,0.0,5leaderP,Os03g03910.1,359
107,0.0,5leaderP,Os03g03910.1,359
108,0.0,5leaderP,Os03g03910.1,359
109,0.0,5leaderP,Os03g03910.1,359
110,0.0,5leaderP,Os03g03910.1,359
111,0.0,5leaderP,Os03g03910.1,359
112,0.0,5leaderP,Os03g03910.1,359
113,0.0,5leaderP,Os03g03910.1,359
114,0.0,5leaderP,Os03g03910.1,359
115,0.0,5leaderP,Os03g03910.1,359
116,0.0,5leaderP,Os03g03910.1,359
117,0.0,5leaderP,Os03g03910.1,359
118,0.0,5leaderP,Os03g03910.1,359
119,0.0,5leaderP,Os03g03910.1,359
120,0.0,5leaderP,Os03g03910.1,359
121,0.0,5leaderP,Os03g03910.1,359
122,0.0,5leaderP,Os03g03910.1,359
123,0.0,5leaderP,Os03g03910.1,359
124,0.0,5leaderP,Os03g03910.1,359
125,0.0,5leaderP,Os03g03910.1,359
126,0.0,5leaderP,Os03g03910.1,359
127,0.0,5leaderP,Os03g03910.1,359
128,0.0,5leaderP,Os03g03910.1,359
129,0.0,5leaderP,Os03g03910.1,359
130,0.0,5leaderP,Os03g03910.1,359
131,0.0,5leaderP,Os03g03910.1,359
132,0.0,5leaderP,Os03g03910.1,359
133,0.0,5leaderP,Os03g03910.1,359
134,0.0,5leaderP,Os03g03910.1,359
135,0.0,5leaderP,Os03g03910.1,359
136,0.0,5leaderP,Os03g03910.1,359
137,0.0,5leaderP,Os03g03910.1,359
138,0.0,5leaderP,Os03g03910.1,359
139,0.0,5leaderP,Os03g03910.1,359
140,0.0,5leaderP,Os03g03910.1,359
141,0.0,5leaderP,Os03g03910.1,359
142,0.0,5leaderP,Os03g03910.1,359
143,0.0,5leaderP,Os03g03910.1,359
144,0.0,5leaderP,Os03g03910.1,359
145,0.0,5leaderP,Os03g03910.1,359
146,0.0,5leaderP,Os03g03910.1,359
147,0.0,5leaderP,Os03g03910.1,359
148,0.0,5leaderP,Os03g03910.1,359
149,0.0,5leaderP,Os03g03910.1,359
150,0.0,5leaderP,Os03g03910.1,359
151,0.0,5leaderP,Os03g03910.1,359
152,0.0,5leaderP,Os03g03910.1,359
153,0.0,5leaderP,Os03g03910.1,359
154,0.0,5leaderP,Os03g03910.1,359
155,0.0,5leaderP,Os03g03910.1,359
156,0.0,5leaderP,Os03g03910.1,359
157,0.0,5leaderP,Os03g03910.1,359
158,0.0,5leaderP,Os03g03910.1,359
159,0.0,5leaderP,Os03g03910.1,359
160,0.0,5leaderP,Os03g03910.1,359
161,0.0,5leaderP,Os03g03910.1,359
162,0.0,5leaderP,Os03g03910.1,359
163,0.0,5leaderP,Os03g03910.1,359
164,0.0,5leaderP,Os03g03910.1,359
165,0.0,5leaderP,Os03g03910.1,359
166,0.0,5leaderP,Os03g03910.1,359
167,0.0,5leaderP,Os03g03910.1,359
168,329.1,5leaderP,Os03g03910.1,359
169,0.0,5leaderP,Os03g03910.1,359
170,0.0,5leaderP,Os03g03910.1,359
171,0.0,5leaderP,Os03g03910.1,359
172,0.0,5leaderP,Os03g03910.1,359
173,0.0,5leaderP,Os03g03910.1,359
174,0.0,5leaderP,Os03g03910.1,359
175,0.0,5leaderP,Os03g03910.1,359
176,0.0,5leaderP,Os03g03910.1,359
177,0.0,5leaderP,Os03g03910.1,359
178,0.0,5leaderP,Os03g03910.1,359
179,0.0,5leaderP,Os03g03910.1,359
180,0.0,5leaderP,Os03g03910.1,359
181,0.0,5leaderP,Os03g03910.1,359
182,0.0,5leaderP,Os03g03910.1,359
183,0.0,5leaderP,Os03g03910.1,359
184,0.0,5leaderP,Os03g03910.1,359
185,0.0,5leaderP,Os03g03910.1,359
186,0.0,5leaderP,Os03g03910.1,359
187,0.0,5leaderP,Os03g03910.1,359
188,0.0,5leaderP,Os03g03910.1,359
189,0.0,5leaderP,Os03g03910.1,359
190,0.0,5leaderP,Os03g03910.1,359
191,0.0,5leaderP,Os03g03910.1,359
192,0.0,5leaderP,Os03g03910.1,359
193,1645.5,5leaderP,Os03g03910.1,359
194,0.0,5leaderP,Os03g03910.1,359
195,0.0,5leaderP,Os03g03910.1,359
196,0.0,5leaderP,Os03g03910.1,359
197,0.0,5leaderP,Os03g03910.1,359
198,0.0,5leaderP,Os03g03910.1,359
199,0.0,5leaderP,Os03g03910.1,359
200,0.0,5leaderP,Os03g03910.1,359
201,0.0,5leaderP,Os03g03910.1,359
202,0.0,5leaderP,Os03g03910.1,359
203,0.0,5leaderP,Os03g03910.1,359
204,0.0,5leaderP,Os03g03910.1,359
205,0.0,5leaderP,Os03g03910.1,359
206,0.0,5leaderP,Os03g03910.1,359
207,0.0,5leaderP,Os03g03910.1,359
208,0.0,5leaderP,Os03g03910.1,359
209,0.0,5leaderP,Os03g03910.1,359
210,0.0,5leaderP,Os03g03910.1,359
211,0.0,5leaderP,Os03g03910.1,359
212,0.0,5leaderP,Os03g03910.1,359
213,0.0,5leaderP,Os03g03910.1,359
214,0.0,5leaderP,Os03g03910.1,359
215,0.0,5leaderP,Os03g03910.1,359
216,0.0,5leaderP,Os03g03910.1,359
217,0.0,5leaderP,Os03g03910.1,359
218,329.1,5leaderP,Os03g03910.1,359
219,0.0,5leaderP,Os03g03910.1,359
220,0.0,5leaderP,Os03g03910.1,359
221,0.0,5leaderP,Os03g03910.1,359
222,0.0,5leaderP,Os03g03910.1,359
223,0.0,5leaderP,Os03g03910.1,359
224,0.0,5leaderP,Os03g03910.1,359
225,0.0,5leaderP,Os03g03910.1,359
226,0.0,5leaderP,Os03g03910.1,359
227,0.0,5leaderP,Os03g03910.1,359
228,0.0,5leaderP,Os03g03910.1,359
229,0.0,5leaderP,Os03g03910.1,359
